CustomerID,Country,balance,max_spent,mean_spent,min_spent,n_orders,time_between_orders,total_items,total_items_returned,total_refunded,total_spent,late_delivery
16779,United Kingdom,18856.02,2426,947.6845,0,20,18.14285714,10807,-65,-97.67,18953.69,1
16780,United Kingdom,543.6,543.6,543.6,543.6,1,,376,0,0,543.6,0
16781,United Kingdom,294.65,311.25,155.625,0,2,,113,-2,-16.6,311.25,1
16782,United Kingdom,4576.36,1053.4,329.1507143,0,14,27.75,1455,-7,-31.75,4608.11,0
16788,United Kingdom,595.83,300.31,297.915,295.52,2,131,310,0,0,595.83,0
16791,United Kingdom,2287.81,710.43,457.562,40.56,5,51.75,958,0,0,2287.81,0
16792,United Kingdom,110.38,100.43,55.19,9.95,2,0,44,0,0,110.38,1
16794,United Kingdom,1885.55,886.43,379.65,0,5,23.33333333,1838,-2,-12.7,1898.25,0
16795,United Kingdom,414.88,414.88,414.88,414.88,1,,239,0,0,414.88,1
16801,United Kingdom,867.83,751.9,323.946,0,5,36,499,-186,-751.9,1619.73,0
16804,United Kingdom,356.3,356.3,356.3,356.3,1,,98,0,0,356.3,0
16805,United Kingdom,460.59,245.82,230.295,214.77,2,186,539,0,0,460.59,0
16806,United Kingdom,775.54,259.93,193.885,127.19,4,44.66666667,377,0,0,775.54,1
16807,United Kingdom,1121.59,469.76,373.8633333,280.6,3,64,778,0,0,1121.59,0
16808,United Kingdom,468.01,468.01,468.01,468.01,1,,393,0,0,468.01,1
16809,United Kingdom,1381.33,634.89,345.82,0,4,62.5,1098,-1,-1.95,1383.28,0
16810,United Kingdom,275.64,309.54,154.77,0,2,,114,-2,-33.9,309.54,1
16812,United Kingdom,479.35,479.35,479.35,479.35,1,,81,0,0,479.35,1
16813,United Kingdom,3314.9,851.54,552.4833333,340.94,6,17.8,3803,0,0,3314.9,0
16814,United Kingdom,14611.01,1723.44,859.9711765,0,17,16.86666667,6341,-1,-8.5,14619.51,0
16816,United Kingdom,417.06,249.67,104.265,44.37,4,84.33333333,274,0,0,417.06,0
16817,United Kingdom,3254.03,799.2,310.1663636,0,11,30,1621,-60,-157.8,3411.83,0
16818,United Kingdom,5851.55,1576.7,588.315,0,10,13.85714286,3437,-2,-31.6,5883.15,1
16823,United Kingdom,358.38,358.38,358.38,358.38,1,,136,0,0,358.38,1
16824,United Kingdom,735,735,735,735,1,,404,0,0,735,1
16825,United Kingdom,1214.5,1214.5,1214.5,1214.5,1,,1480,0,0,1214.5,1
16828,United Kingdom,113.5,113.5,113.5,113.5,1,,58,0,0,113.5,0
16829,United Kingdom,197.22,197.22,197.22,197.22,1,,99,0,0,197.22,1
16832,United Kingdom,199.15,77.75,66.38333333,58.9,3,16.5,33,0,0,199.15,0
16833,United Kingdom,671.29,344.41,223.7633333,17.4,3,37,306,0,0,671.29,0
16834,United Kingdom,413.46,413.46,413.46,413.46,1,,358,0,0,413.46,0
16835,United Kingdom,180.85,99.1,90.425,81.75,2,244,61,0,0,180.85,0
16836,United Kingdom,273.96,273.96,273.96,273.96,1,,252,0,0,273.96,1
16837,United Kingdom,6167.87,1593.22,617.112,0,10,10.625,2275,-1,-3.25,6171.12,0
16838,United Kingdom,582.9,392.12,196.2833333,0,3,90,185,-1,-5.95,588.85,0
16839,United Kingdom,37489.04,3581.96,1502.1512,0,25,11.80952381,19828,-18,-64.74,37553.78,0
16841,United Kingdom,4574.4,1123.02,778.2666667,0,6,37,5960,-16,-95.2,4669.6,0
16842,United Kingdom,2199.83,1277.67,1099.915,922.16,2,147,1343,0,0,2199.83,0
16843,United Kingdom,21502.48,5075.92,1792.935833,0,12,18.9,19433,-5,-12.75,21515.23,1
16849,United Kingdom,124.57,124.57,124.57,124.57,1,,33,0,0,124.57,0
16850,United Kingdom,332.41,332.41,332.41,332.41,1,,249,0,0,332.41,0
16852,United Kingdom,298.76,298.76,298.76,298.76,1,,208,0,0,298.76,1
16858,United Kingdom,345.89,375.69,187.845,0,2,,91,-8,-29.8,375.69,1
16859,United Kingdom,473.14,487.97,149.562,0,5,116,827,-171,-274.67,747.81,0
16861,United Kingdom,194.7,212.4,106.2,0,2,,72,-6,-17.7,212.4,1
16863,United Kingdom,512.15,513.6,256.8,0,2,,336,-1,-1.45,513.6,0
16866,United Kingdom,207.74,108.95,69.24666667,45,3,9.5,60,0,0,207.74,1
16869,United Kingdom,1260.82,774.82,630.41,486,2,9,795,0,0,1260.82,0
16871,United Kingdom,6128.29,3514.84,1235.828,0,5,20,2531,-3,-50.85,6179.14,1
16872,United Kingdom,1596.24,1443.6,798.12,152.64,2,79,1584,0,0,1596.24,1
16873,United Kingdom,12026.51,6667.36,1724.615714,0,7,78.33333333,6799,-10,-45.8,12072.31,0
16875,United Kingdom,3268.55,1163.05,475.4,0,7,64.66666667,1282,-18,-59.25,3327.8,0
16877,United Kingdom,580.47,355.38,290.235,225.09,2,56,289,0,0,580.47,1
16880,United Kingdom,2573.94,900.96,514.788,32.8,5,15.25,1363,0,0,2573.94,1
16882,United Kingdom,682.6,633.1,341.3,49.5,2,77,305,0,0,682.6,1
16883,United Kingdom,276.73,148.7,138.365,128.03,2,184,104,0,0,276.73,1
16885,United Kingdom,631.8,631.8,631.8,631.8,1,,118,0,0,631.8,0
16889,United Kingdom,1578.67,705.56,526.2233333,350.06,3,70.5,925,0,0,1578.67,0
16891,United Kingdom,1331.01,712.7,665.505,618.31,2,230,460,0,0,1331.01,1
16892,United Kingdom,356.89,372.84,186.42,0,2,,260,-1,-15.95,372.84,1
16893,United Kingdom,145.93,145.93,145.93,145.93,1,,62,0,0,145.93,1
16897,United Kingdom,213.03,213.03,96.59333333,0,3,14,73,-15,-76.75,289.78,0
16898,United Kingdom,954.09,704.2,339.48,0,3,191,749,-33,-64.35,1018.44,0
16899,United Kingdom,1446.52,604.95,482.1733333,396.22,3,105,635,0,0,1446.52,0
16902,United Kingdom,1706.88,1706.88,1706.88,1706.88,1,,629,0,0,1706.88,1
16904,United Kingdom,9065.2,1357.09,697.3230769,31.8,13,21.08333333,5169,0,0,9065.2,0
16905,United Kingdom,2349.57,1139.52,591.63,0,4,67,746,-1,-16.95,2366.52,0
16906,United Kingdom,1082.53,390.52,360.8433333,315.56,3,30,441,0,0,1082.53,1
16907,United Kingdom,1898.87,683.73,474.7175,225.27,4,71.66666667,628,0,0,1898.87,0
16912,United Kingdom,4868.33,1224.38,543.9422222,0,9,31.33333333,1795,-13,-27.15,4895.48,1
16913,United Kingdom,113.44,113.44,113.44,113.44,1,,82,0,0,113.44,1
16915,United Kingdom,747.62,364.12,186.905,87.9,4,51.66666667,152,0,0,747.62,0
16916,United Kingdom,591.34,591.34,591.34,591.34,1,,272,0,0,591.34,1
16917,United Kingdom,391.52,391.52,391.52,391.52,1,,232,0,0,391.52,0
16918,United Kingdom,1563.3,840.02,781.65,723.28,2,157,958,0,0,1563.3,1
16919,United Kingdom,2596.45,341.66,236.0409091,116.49,11,20.7,1413,0,0,2596.45,1
16923,United Kingdom,14114.73,2134.02,734.7755,0,20,16.91666667,6840,-234,-580.78,14695.51,1
16926,United Kingdom,230.25,230.25,230.25,230.25,1,,35,0,0,230.25,0
16927,United Kingdom,543.05,218.1,181.0166667,123.35,3,122.5,993,0,0,543.05,0
16928,United Kingdom,6811.6,1238.62,429.85625,0,16,20.46153846,4934,-20,-66.1,6877.7,0
16929,United Kingdom,1361.76,684.86,680.88,676.9,2,27,1002,0,0,1361.76,0
16931,United Kingdom,8673.68,880.31,619.5485714,375.72,14,20,5956,0,0,8673.68,0
16933,United Kingdom,208.03,224.73,74.91,0,3,,127,-5,-16.7,224.73,1
16938,United Kingdom,1577.5,2133.4,602.6875,0,4,64,2325,-1515,-833.25,2410.75,0
16940,United Kingdom,5903.2,3569.93,2951.6,2333.27,2,120,4017,0,0,5903.2,1
16942,United Kingdom,4069.08,922.46,511.945,0,8,14.83333333,1662,-4,-26.48,4095.56,1
16943,United Kingdom,816.73,451.03,272.2433333,172.1,3,53,145,0,0,816.73,1
16945,United Kingdom,8456.26,1087.82,704.6883333,10.08,12,21.81818182,5318,0,0,8456.26,0
16947,United Kingdom,406.48,406.48,406.48,406.48,1,,312,0,0,406.48,1
16948,United Kingdom,435.02,194.48,145.0066667,69.6,3,93,1614,0,0,435.02,1
16949,United Kingdom,2417.19,910.7,508.438,0,5,43.33333333,1200,-1,-125,2542.19,1
16950,United Kingdom,2144.99,1752.79,1072.495,392.2,2,242,1049,0,0,2144.99,0
16951,United Kingdom,1262.75,1053.79,319.4375,0,4,84.5,1318,-12,-15,1277.75,1
16952,United Kingdom,167.61,157.11,83.805,10.5,2,0,92,0,0,167.61,1
16954,United Kingdom,3831.48,1292.85,957.87,571.38,4,77.66666667,2616,0,0,3831.48,0
16955,United Kingdom,493.67,165.88,103.734,0,5,62.33333333,266,-20,-25,518.67,1
16957,United Kingdom,416.64,301.8,208.32,114.84,2,42,172,0,0,416.64,1
16960,United Kingdom,564.97,564.97,564.97,564.97,1,,268,0,0,564.97,1
16961,United Kingdom,234.17,234.17,234.17,234.17,1,,125,0,0,234.17,1
16963,United Kingdom,110.55,110.55,110.55,110.55,1,,35,0,0,110.55,1
16965,United Kingdom,192.07,192.07,192.07,192.07,1,,243,0,0,192.07,1
16966,United Kingdom,3764.52,1368.72,628.42,0,6,23,3552,-2,-6,3770.52,0
16967,United Kingdom,319.02,319.02,319.02,319.02,1,,333,0,0,319.02,0
16968,United Kingdom,253.31,253.31,253.31,253.31,1,,98,0,0,253.31,0
16969,United Kingdom,1638.83,1329.23,819.415,309.6,2,57,2811,0,0,1638.83,1
16976,United Kingdom,251.52,251.52,251.52,251.52,1,,88,0,0,251.52,1
16979,United Kingdom,1321.55,945.85,443.8333333,0,3,149,380,-1,-9.95,1331.5,0
16980,United Kingdom,1078.96,732.36,539.48,346.6,2,36,788,0,0,1078.96,0
16983,United Kingdom,2550.18,897.58,512.246,0,5,62.33333333,1801,-13,-11.05,2561.23,0
16984,United Kingdom,9030.31,9030.31,9030.31,9030.31,1,,4418,0,0,9030.31,0
16985,United Kingdom,9816.32,2493.26,1227.3525,0,8,33.16666667,3439,-2,-2.5,9818.82,1
16987,United Kingdom,2138.25,1056,712.75,429.95,3,17,337,0,0,2138.25,1
16989,United Kingdom,2465.7,2465.7,2465.7,2465.7,1,,3386,0,0,2465.7,0
16990,United Kingdom,179,179,179,179,1,,100,0,0,179,1
16992,United Kingdom,2100.6,1252.2,704.35,0,3,84,1207,-3,-12.45,2113.05,1
16995,United Kingdom,-1.25,0,0,0,1,,0,-1,-1.25,0,1
16996,United Kingdom,3227.12,1164.7,407.0775,0,8,57.5,1242,-10,-29.5,3256.62,0
16997,United Kingdom,702,390,234,78,3,18.5,360,0,0,702,1
16998,United Kingdom,287.5,189.6,59,0,5,51,76,-2,-7.5,295,1
17001,United Kingdom,7693.83,1307.66,1099.118571,946.6,7,40.33333333,4146,0,0,7693.83,1
17002,United Kingdom,2686.64,1448.02,1343.32,1238.62,2,74,1160,0,0,2686.64,0
17007,United Kingdom,1891.31,440.43,317.3016667,0,6,50.25,1175,-10,-12.5,1903.81,0
17015,United Kingdom,1826.78,1826.78,1826.78,1826.78,1,,1719,0,0,1826.78,0
17017,United Kingdom,16116.85,2743.44,811.089,0,20,15.84615385,12740,-47,-104.93,16221.78,1
17018,United Kingdom,810,810,810,810,1,,120,0,0,810,1
17019,United Kingdom,3001.18,1167.18,1000.393333,808.08,3,52.5,1982,0,0,3001.18,1
17024,United Kingdom,125,125,125,125,1,,100,0,0,125,1
17025,United Kingdom,582.31,528.76,291.155,53.55,2,0,509,0,0,582.31,1
17026,United Kingdom,154.83,121.68,77.415,33.15,2,184,97,0,0,154.83,1
17027,United Kingdom,1945.5,779.42,397.44,0,5,45.33333333,826,-6,-41.7,1987.2,1
17029,United Kingdom,716,358,358,358,2,126,400,0,0,716,0
17031,United Kingdom,752.95,752.95,752.95,752.95,1,,405,0,0,752.95,1
17033,United Kingdom,1626,987.6,813,638.4,2,145,456,0,0,1626,0
17034,United Kingdom,412.4,412.4,412.4,412.4,1,,272,0,0,412.4,0
17035,United Kingdom,388.33,259.51,144.51,0,3,65,229,-28,-45.2,433.53,0
17040,United Kingdom,449.73,449.73,449.73,449.73,1,,181,0,0,449.73,0
17041,United Kingdom,2262.63,1474.43,759.4766667,0,3,251,1606,-4,-15.8,2278.43,1
17042,United Kingdom,922.82,273.21,230.705,185.51,4,41.33333333,892,0,0,922.82,1
17043,United Kingdom,938.64,530.62,469.32,408.02,2,87,978,0,0,938.64,1
17044,United Kingdom,-35.1,0,0,0,1,,0,-6,-35.1,0,1
17045,United Kingdom,339.44,191.09,113.1466667,39.95,3,67,106,0,0,339.44,1
17046,United Kingdom,642.02,642.02,642.02,642.02,1,,510,0,0,642.02,1
17047,United Kingdom,2257.55,1284.83,1128.775,972.72,2,0,1126,0,0,2257.55,0
17048,United Kingdom,864.32,501.99,154.225,0,6,106,485,-11,-61.03,925.35,1
17049,United Kingdom,7574.25,2383.23,1263.691667,0,6,39.25,3361,-1,-7.9,7582.15,1
17050,United Kingdom,8215.07,2728.41,1643.014,471.34,5,27.75,4161,0,0,8215.07,0
17051,United Kingdom,247.14,247.14,247.14,247.14,1,,184,0,0,247.14,1
17053,United Kingdom,496.38,498.48,249.24,0,2,,122,-1,-2.1,498.48,1
17054,United Kingdom,3819.74,1127.91,764.448,0,5,35.33333333,2368,-2,-2.5,3822.24,1
17058,United Kingdom,2528.87,1816.79,1264.435,712.08,2,40,1303,0,0,2528.87,1
17059,United Kingdom,7354.37,2495.24,1838.5925,949.78,4,86,4341,0,0,7354.37,0
17060,United Kingdom,234.24,234.24,234.24,234.24,1,,216,0,0,234.24,1
17061,United Kingdom,13744.53,4600.2,1260.057273,0,11,13,4313,-42,-116.1,13860.63,1
17062,United Kingdom,529.43,174.6,106.666,0,5,18,418,-2,-3.9,533.33,0
17063,United Kingdom,1828.43,919.7,310.5633333,0,6,42,814,-5,-34.95,1863.38,0
17064,United Kingdom,1343.2,982.8,671.6,360.4,2,144,554,0,0,1343.2,0
17068,United Kingdom,9371.38,1514.25,587.01125,0,16,18,4274,-10,-20.8,9392.18,0
17069,United Kingdom,4304.76,1349.95,542.7375,0,8,54,2099,-18,-37.14,4341.9,0
17070,United Kingdom,312.14,312.14,312.14,312.14,1,,133,0,0,312.14,1
17071,United Kingdom,4247.65,1082.85,533.29375,0,8,34.6,1916,-8,-18.7,4266.35,0
17073,United Kingdom,1345.48,1345.48,1345.48,1345.48,1,,1002,0,0,1345.48,0
17075,United Kingdom,2145.03,1121.33,541.345,0,4,31.5,836,-3,-20.35,2165.38,1
17076,United Kingdom,1187.1,723.9,593.55,463.2,2,90,454,0,0,1187.1,0
17080,United Kingdom,150.52,152.64,76.32,0,2,,144,-2,-2.12,152.64,1
17082,United Kingdom,1444.78,1444.78,1444.78,1444.78,1,,924,0,0,1444.78,0
17083,United Kingdom,1405.78,691.36,468.5933333,304.66,3,97,772,0,0,1405.78,1
17085,United Kingdom,1555.05,452.99,261.1083333,0,6,59.25,786,-2,-11.6,1566.65,0
17088,United Kingdom,4540.92,3398.14,2270.46,1142.78,2,70,1636,0,0,4540.92,0
17090,United Kingdom,1996.2,1117.2,665.4,183.6,3,63,956,0,0,1996.2,0
17091,United Kingdom,5631.2,1623.7,942.6916667,0,6,45.25,3057,-3,-24.95,5656.15,1
17092,United Kingdom,1901.07,1386.67,950.535,514.4,2,151,1157,0,0,1901.07,0
17094,United Kingdom,270.2,302,151,0,2,,152,-4,-31.8,302,1
17095,United Kingdom,1458.41,754.85,489.4533333,0,3,35,650,-1,-9.95,1468.36,1
17096,United Kingdom,1223.27,938.45,416.04,0,3,118,466,-3,-24.85,1248.12,0
17097,Spain,1449.57,588.57,244.345,0,6,63.25,598,-2,-16.5,1466.07,0
17101,United Kingdom,608.72,608.72,608.72,608.72,1,,444,0,0,608.72,1
17102,United Kingdom,25.5,25.5,25.5,25.5,1,,2,0,0,25.5,1
17105,United Kingdom,665.78,346.38,332.89,319.4,2,147,693,0,0,665.78,0
17107,United Kingdom,18048.4,7066.68,6016.133333,4697.83,3,61,6873,0,0,18048.4,0
17109,United Kingdom,1350.35,1128.75,675.175,221.6,2,0,671,0,0,1350.35,1
17110,United Kingdom,163.3,163.3,163.3,163.3,1,,50,0,0,163.3,1
17114,United Kingdom,1764.95,479.6,228.29375,0,8,38.8,426,-9,-61.4,1826.35,1
17115,United Kingdom,582.22,310.02,153.205,0,4,50,260,-4,-30.6,612.82,1
17117,United Kingdom,116.2,116.2,116.2,116.2,1,,68,0,0,116.2,0
17118,United Kingdom,157.02,157.02,157.02,157.02,1,,154,0,0,157.02,0
17120,United Kingdom,307.46,307.46,307.46,307.46,1,,120,0,0,307.46,1
17122,United Kingdom,138.32,138.32,138.32,138.32,1,,80,0,0,138.32,0
17123,United Kingdom,345.3,345.3,345.3,345.3,1,,246,0,0,345.3,0
17124,United Kingdom,298.89,298.89,298.89,298.89,1,,130,0,0,298.89,0
17126,United Kingdom,991.85,412.62,143.5357143,0,7,52.5,792,-2,-12.9,1004.75,0
17128,United Kingdom,157.09,157.09,157.09,157.09,1,,76,0,0,157.09,1
17133,United Kingdom,5750.96,3174.72,1916.986667,751.6,3,37.5,2832,0,0,5750.96,0
17134,United Kingdom,425,330.5,212.5,94.5,2,157,102,0,0,425,0
17135,United Kingdom,1644.96,995.28,822.48,649.68,2,82,1232,0,0,1644.96,1
17138,United Kingdom,380.5,380.5,380.5,380.5,1,,126,0,0,380.5,0
17139,United Kingdom,20728.24,7750.49,2306.337778,0,9,27.33333333,9665,-4,-28.8,20757.04,0
17140,United Kingdom,465.32,465.32,465.32,465.32,1,,302,0,0,465.32,1
17142,United Kingdom,579,579,579,579,1,,81,0,0,579,1
17146,United Kingdom,749.78,298.25,249.9266667,185.9,3,126,212,0,0,749.78,1
17147,United Kingdom,3210.24,1722.69,811.2975,0,4,105,1637,-4,-34.95,3245.19,0
17152,United Kingdom,1503.5,1155.6,422.375,0,4,34,517,-40,-186,1689.5,1
17155,United Kingdom,364.4,364.4,364.4,364.4,1,,528,0,0,364.4,0
17157,United Kingdom,149.01,161.46,80.73,0,2,,102,-3,-12.45,161.46,0
17158,United Kingdom,2373.88,1506.13,1186.94,867.75,2,127,1528,0,0,2373.88,1
17159,United Kingdom,1780.4,1780.4,1780.4,1780.4,1,,1073,0,0,1780.4,1
17160,United Kingdom,8852.89,2373.4,1770.578,1459.24,5,32.5,6946,0,0,8852.89,0
17162,United Kingdom,4439.34,1384.08,444.759,0,10,21.5,2499,-1,-8.25,4447.59,1
17164,United Kingdom,3816.79,1889.21,1272.263333,953.03,3,60.5,2377,0,0,3816.79,1
17165,United Kingdom,158.68,158.68,158.68,158.68,1,,100,0,0,158.68,0
17166,United Kingdom,324.75,341.6,170.8,0,2,,176,-3,-16.85,341.6,1
17169,United Kingdom,924.74,936.99,468.495,0,2,,321,-3,-12.25,936.99,0
17171,United Kingdom,224.91,224.91,224.91,224.91,1,,185,0,0,224.91,0
17173,United Kingdom,3382.29,1992.66,1131.08,0,3,14,862,-1,-10.95,3393.24,0
17174,United Kingdom,59.9,59.9,59.9,59.9,1,,41,0,0,59.9,0
17175,United Kingdom,3864.8,1722.48,969.3875,0,4,77,2194,-1,-12.75,3877.55,0
17176,United Kingdom,306.13,306.13,306.13,306.13,1,,170,0,0,306.13,1
17179,United Kingdom,711.79,245.31,237.2633333,223.48,3,91.5,290,0,0,711.79,1
17180,United Kingdom,1739.92,873.02,351.114,0,5,37,1810,-3,-15.65,1755.57,0
17181,United Kingdom,311.04,311.04,311.04,311.04,1,,432,0,0,311.04,0
17183,United Kingdom,856.95,856.95,856.95,856.95,1,,369,0,0,856.95,0
17187,United Kingdom,203.95,203.95,203.95,203.95,1,,144,0,0,203.95,0
17188,United Kingdom,6318.06,1887.64,930.9585714,0,7,49.25,3211,-27,-198.65,6516.71,1
17189,United Kingdom,384.4,227.22,192.2,157.18,2,253,227,0,0,384.4,0
17190,United Kingdom,195,390,195,0,2,,2,-1,-195,390,1
17191,United Kingdom,3029.4,1078.37,605.88,95.1,5,43.75,1548,0,0,3029.4,0
17193,United Kingdom,1760.38,1394.88,589.56,0,3,0,504,-2,-8.3,1768.68,1
17194,United Kingdom,226.78,226.78,226.78,226.78,1,,112,0,0,226.78,0
17198,United Kingdom,1409.91,800.43,704.955,609.48,2,5,607,0,0,1409.91,0
17204,United Kingdom,1352.91,788.91,173.84,0,9,29,646,-57,-211.65,1564.56,1
17211,United Kingdom,4231.64,922.21,607.0271429,0,7,37.4,2358,-13,-17.55,4249.19,1
17212,United Kingdom,226.85,226.85,226.85,226.85,1,,147,0,0,226.85,0
17213,United Kingdom,5051.96,1591.31,565.79,0,9,56,2198,-9,-40.15,5092.11,1
17214,United Kingdom,1892.78,657.45,473.195,334.5,4,36,536,0,0,1892.78,1
17217,United Kingdom,113.5,113.5,113.5,113.5,1,,24,0,0,113.5,0
17218,United Kingdom,3259.79,895.82,651.958,298.75,5,38,1298,0,0,3259.79,0
17220,United Kingdom,6447.26,1198.35,805.9075,588.08,8,33.71428571,3523,0,0,6447.26,1
17223,United Kingdom,391.79,257.84,195.895,133.95,2,58,111,0,0,391.79,0
17226,United Kingdom,393.49,393.49,393.49,393.49,1,,406,0,0,393.49,1
17227,United Kingdom,1451.6,767.7,483.8666667,267.35,3,97.5,825,0,0,1451.6,0
17228,United Kingdom,2053.1,653.12,513.275,398.58,4,54.33333333,1729,0,0,2053.1,0
17229,United Kingdom,527.79,527.79,527.79,527.79,1,,356,0,0,527.79,1
17230,United Kingdom,3466.67,1761.26,330.7645455,0,11,13.42857143,1651,-98,-171.74,3638.41,0
17231,United Kingdom,5695.6,1183.75,636.8,0,9,38.66666667,3085,-4,-35.6,5731.2,0
17234,United Kingdom,149.89,149.89,149.89,149.89,1,,55,0,0,149.89,1
17235,United Kingdom,1018.7,1018.7,1018.7,1018.7,1,,294,0,0,1018.7,0
17236,United Kingdom,2012.8,517.7,402.56,345.9,5,45.25,1077,0,0,2012.8,1
17238,United Kingdom,5958.33,896.45,541.6663636,14.85,11,23.1,2752,0,0,5958.33,0
17239,United Kingdom,379.95,382.5,191.25,0,2,,150,-1,-2.55,382.5,1
17242,United Kingdom,1135.04,709.44,567.52,425.6,2,72,611,0,0,1135.04,1
17243,United Kingdom,12142.33,1084.7,676.8877778,0,18,18,4401,-7,-41.65,12183.98,0
17245,United Kingdom,171.45,171.45,171.45,171.45,1,,75,0,0,171.45,1
17248,United Kingdom,318.65,318.65,318.65,318.65,1,,213,0,0,318.65,1
17250,United Kingdom,162.65,162.65,162.65,162.65,1,,70,0,0,162.65,1
17251,United Kingdom,283.28,283.28,283.28,283.28,1,,110,0,0,283.28,1
17252,United Kingdom,353.86,341.96,176.93,11.9,2,69,193,0,0,353.86,0
17255,United Kingdom,304.77,304.77,304.77,304.77,1,,223,0,0,304.77,0
17256,United Kingdom,240,127.9,120,112.1,2,204,141,0,0,240,0
17259,United Kingdom,603.37,381.64,301.685,221.73,2,220,410,0,0,603.37,1
17262,United Kingdom,2380.04,1338.5,595.01,72,4,46.33333333,715,0,0,2380.04,0
17263,United Kingdom,63.44,63.44,63.44,63.44,1,,36,0,0,63.44,0
17265,United Kingdom,562.9,384.09,281.45,178.81,2,41,394,0,0,562.9,1
17266,United Kingdom,113.06,113.06,113.06,113.06,1,,27,0,0,113.06,0
17267,United Kingdom,317.62,311.02,158.81,6.6,2,0,159,0,0,317.62,0
17268,United Kingdom,763.64,452.16,190.91,35,4,45.33333333,844,0,0,763.64,0
17272,United Kingdom,4611.62,2481.06,1538.573333,0,3,63,3813,-2,-4.1,4615.72,1
17277,United Kingdom,1065.35,717.02,532.675,348.33,2,95,430,0,0,1065.35,0
17278,United Kingdom,246.04,246.04,246.04,246.04,1,,179,0,0,246.04,1
17282,United Kingdom,1703.41,741.85,567.8033333,274.56,3,84,1877,0,0,1703.41,1
17284,United Kingdom,4420.01,2211.82,738.485,0,6,53.5,3567,-2,-10.9,4430.91,1
17287,United Kingdom,2085.02,640.74,417.004,273.25,5,57,1058,0,0,2085.02,0
17288,United Kingdom,1957.26,722.64,391.452,128.4,5,37.25,1842,0,0,1957.26,1
17289,United Kingdom,498.27,498.27,498.27,498.27,1,,372,0,0,498.27,1
17291,United Kingdom,550.8,550.8,550.8,550.8,1,,72,0,0,550.8,0
17293,United Kingdom,2610.67,979.53,522.134,130,5,60.25,1505,0,0,2610.67,1
17298,United Kingdom,498.42,390.78,249.21,107.64,2,23,387,0,0,498.42,0
17299,United Kingdom,478.21,478.21,478.21,478.21,1,,677,0,0,478.21,0
17302,United Kingdom,1973.86,1189.04,497.39,0,4,91,994,-2,-15.7,1989.56,0
17303,United Kingdom,250.04,250.04,250.04,250.04,1,,144,0,0,250.04,1
17306,United Kingdom,20139.74,2860.36,1260.645,0,16,16.92307692,28640,-21,-30.58,20170.32,0
17307,United Kingdom,-152.64,0,0,0,1,,0,-144,-152.64,0,0
17311,United Kingdom,1670.92,1670.92,1670.92,1670.92,1,,1448,0,0,1670.92,1
17312,United Kingdom,644.3,253.7,214.7666667,145.8,3,10,372,0,0,644.3,1
17314,United Kingdom,3949.06,1476.51,565.6442857,0,7,40.25,2731,-8,-10.45,3959.51,0
17315,United Kingdom,12586.54,946.78,421.6946667,0,30,9.115384615,9030,-20,-64.3,12650.84,1
17320,United Kingdom,2807.98,1464.61,1403.99,1343.37,2,131,1678,0,0,2807.98,1
17323,United Kingdom,1633.85,480.09,327.78,0,5,55.66666667,1551,-2,-5.05,1638.9,0
17324,United Kingdom,2228.62,1950.82,1114.31,277.8,2,34,2041,0,0,2228.62,1
17325,United Kingdom,96.8,96.8,96.8,96.8,1,,60,0,0,96.8,0
17329,United Kingdom,697.33,697.33,697.33,697.33,1,,192,0,0,697.33,0
17331,United Kingdom,175.2,175.2,175.2,175.2,1,,16,0,0,175.2,0
17334,United Kingdom,306.6,296.52,102.34,0,3,6,315,-1,-0.42,307.02,1
17337,United Kingdom,1942.87,1026.72,289.4885714,0,7,52.33333333,1268,-29,-83.55,2026.42,1
17338,United Kingdom,16473.71,3861.53,2061.445,0,8,40.83333333,7232,-3,-17.85,16491.56,0
17339,United Kingdom,225,225,225,225,1,,60,0,0,225,1
17340,United Kingdom,22514.18,7622.52,2504.981111,0,9,40.66666667,11700,-17,-30.65,22544.83,1
17341,United Kingdom,781.36,513.6,260.4533333,14.5,3,104.5,489,0,0,781.36,1
17343,United Kingdom,193.64,193.64,193.64,193.64,1,,56,0,0,193.64,1
17345,United Kingdom,383.32,253.18,191.66,130.14,2,0,193,0,0,383.32,0
17346,United Kingdom,4024.02,807.55,503.0025,326.29,8,38.14285714,3112,0,0,4024.02,0
17348,United Kingdom,564.42,564.42,564.42,564.42,1,,685,0,0,564.42,0
17349,United Kingdom,110.75,110.75,110.75,110.75,1,,112,0,0,110.75,0
17351,United Kingdom,1504.3,834.15,752.15,670.15,2,104,346,0,0,1504.3,0
17353,United Kingdom,1740,870,870,870,2,25,1200,0,0,1740,0
17356,United Kingdom,178.22,178.22,178.22,178.22,1,,166,0,0,178.22,0
17358,United Kingdom,365.85,246.7,182.925,119.15,2,52,202,0,0,365.85,1
17360,United Kingdom,920.49,920.49,920.49,920.49,1,,389,0,0,920.49,0
17361,United Kingdom,958.13,688.13,479.065,270,2,105,245,0,0,958.13,0
17362,United Kingdom,312.23,162.23,156.115,150,2,70,191,0,0,312.23,0
17364,United Kingdom,7740.39,1754,1109.405714,0,7,38.4,4474,-21,-25.45,7765.84,0
17365,United Kingdom,7019.46,2191.55,1403.892,38.25,5,40.25,7691,0,0,7019.46,1
17367,United Kingdom,168.4,168.4,168.4,168.4,1,,150,0,0,168.4,1
